id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,rating_norm,review_norm,station_distance_efficiency,static_score,image_url,lat,lng,source_id,google_name_matched
Q11599987,笠間日動美術館,茨城縣,美術館,4.2,844,美術館,Mito Station,19.5,0.8400,0.5650,0.2037,0.6483,http://commons.wikimedia.org/wiki/Special:FilePath/Kasama%20Nichido%20Museum%20Main%20Building.jpg,36.3844600,140.2584400,Q11599987,笠間日動美術館
Q11664299,音浴博物館,長崎縣,音楽博物館,4.6,257,音楽博物館,Nagasaki Station,24.6,0.9200,0.4655,0.1690,0.6483,http://commons.wikimedia.org/wiki/Special:FilePath/MG%200121%20%E9%9F%B3%E6%B5%B4%E5%8D%9A%E7%89%A9%E9%A4%A8.JPG,32.9262780,129.7086390,Q11664299,音浴博物館
Q11414707,名主之瀧公園,東京都,回游式庭园,3.9,1069,回游式庭园,Tokyo Station,9.0,0.7800,0.5848,0.3566,0.6482,http://commons.wikimedia.org/wiki/Special:FilePath/Nanushi-no%20-taki%2001.JPG,35.7572220,139.7322220,Q11414707,名主の滝公園
Q11667989,馬橋公園,東京都,城市公園,4.1,718,城市公園,Tokyo Station,11.6,0.8200,0.5515,0.3014,0.6482,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%B1%A0.jpg,35.7097222,139.6436389,Q11667989,馬橋公園
Q2360542,日光白根山,栃木縣,複式火山,4.6,394,複式火山,Utsunomiya Station,53.8,0.9200,0.5013,0.0850,0.6482,http://commons.wikimedia.org/wiki/Special:FilePath/2017%200603%201031%20dsc03401.jpg,36.7983333,139.3741667,Q2360542,日光白根山
Q85874949,一本木公園,長野縣,公園,4.2,885,公園,Nagano Station,20.8,0.8400,0.5690,0.1940,0.6482,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%80%E6%9C%AC%E6%9C%A8%E5%85%AC%E5%9C%92%EF%BC%88%E3%83%90%E3%83%A9%E5%85%AC%E5%9C%92%EF%BC%89.jpg,36.7541667,138.3761111,Q85874949,一本木公園
Q11414555,吉香公園,山口縣,城市公園,4.1,2304,城市公園,Yamaguchi Station,64.0,0.8200,0.6491,0.0725,0.6481,http://commons.wikimedia.org/wiki/Special:FilePath/Kikkawa%20Historical%20Museum.jpg,34.1701028,132.1757611,Q11414555,吉香公園
Q8011662,七尾城,石川縣,山城池,4.4,792,山城池,Kanazawa Station,56.5,0.8800,0.5597,0.0813,0.6481,http://commons.wikimedia.org/wiki/Special:FilePath/Nanaojo-tyoudomaru.JPG,37.0089000,136.9841000,Q8011662,七尾城跡
Q11437989,大町山岳博物館,長野縣,動物園,4.3,851,動物園,Nagano Station,32.3,0.8600,0.5657,0.1341,0.6481,http://commons.wikimedia.org/wiki/Special:FilePath/20090502oomachisangakuhakubutsukan01.JPG,36.5052500,137.8705556,Q11437989,大町山岳博物館
Q7496444,小倉百人一首殿堂時雨殿,京都府,文學館,4.1,490,文學館,Kyoto Station,8.3,0.8200,0.5195,0.3747,0.6480,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B0%8F%E5%80%89%E7%99%BE%E4%BA%BA%E4%B8%80%E9%A6%96%E3%81%AE%E6%AE%BF%E5%A0%82%E3%83%BB%E6%99%82%E9%9B%A8%E6%AE%BF%20-%20panoramio.jpg,35.0136960,135.6737660,Q7496444,嵯峨嵐山文華館
Q11224073,伊奈生活博物館,愛知縣,陶瓷博物館,4.2,1195,陶瓷博物館,Nagoya Station,32.4,0.8400,0.5941,0.1339,0.6480,http://commons.wikimedia.org/wiki/Special:FilePath/Inaxlivemuseum%202010.jpg,34.8811780,136.8487030,Q11224073,INAXライブミュージアム
Q30938116,早稲田大学會津八一記念博物館,東京都,大學博物館,4.3,142,大學博物館,Tokyo Station,5.4,0.8600,0.4161,0.4827,0.6480,,35.7099722,139.7195000,Q30938116,會津八一記念博物館
Q11591305,福井市愛宕坂茶道美術館,福井縣,美術館,4.0,72,美術館,Fukui Station,1.1,0.8000,0.3597,0.8143,0.6480,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20City%20Atagozaka%20Tea%20Ceremony%20Museum01bs3200.jpg,36.0599890,136.2111330,Q11591305,福井市愛宕坂茶道美術館
Q60987195,嵯峨嵐山文華館,京都府,文學館,4.1,487,文學館,Kyoto Station,8.3,0.8200,0.5190,0.3751,0.6479,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20Arashiyama%20Museum%20of%20Arts%20and%20Culture.jpg,35.0136111,135.6738889,Q60987195,嵯峨嵐山文華館
Q92141457,堂ヶ島天窓洞,靜岡縣,海蝕洞,4.4,678,海蝕洞,Shizuoka Station,40.3,0.8800,0.5467,0.1103,0.6479,http://commons.wikimedia.org/wiki/Special:FilePath/Tensodo%202008-09-15.jpg,34.7826944,138.7661667,Q92141457,天窓洞
Q99611864,高知県立足摺海洋館,高知縣,水族館,4.2,1878,水族館,Kochi Station,106.9,0.8400,0.6320,0.0447,0.6479,http://commons.wikimedia.org/wiki/Special:FilePath/Ashizuri%20Aquarium%20SATOUMI.jpg,32.7913330,132.8628610,Q99611864,高知県立足摺海洋館 SATOUMI
Q700946,宮古島,沖繩縣,島嶼,4.6,550,島嶼,Naha Bus Terminal,285.5,0.9200,0.5292,0.0172,0.6478,http://commons.wikimedia.org/wiki/Special:FilePath/Yonahamaehama%20Miyakojima%20Okinawa%20Japan06s3s4592.jpg,24.7794444,125.3188889,Q700946,宮古島
Q11526710,東山手十二番館,長崎縣,历史房屋博物馆,4.0,96,历史房屋博物馆,Nagasaki Station,1.6,0.8000,0.3835,0.7562,0.6477,http://commons.wikimedia.org/wiki/Special:FilePath/Higashiyamate%2012bankan%20westside.jpg,32.7378060,129.8735830,Q11526710,東山手十二番館
Q11622794,藤井有邻馆,京都府,美術館,4.5,41,美術館,Kyoto Station,3.5,0.9000,0.3134,0.5860,0.6476,http://commons.wikimedia.org/wiki/Special:FilePath/Yurinkan%20Museum.jpg,35.0116940,135.7812780,Q11622794,藤井斉成会 有鄰館
Q2584900,姬路市立水族館,兵庫縣,水族館,4.1,2041,水族館,Kobe Station,48.6,0.8200,0.6390,0.0934,0.6476,http://commons.wikimedia.org/wiki/Special:FilePath/Himeji%20City%20Aquarium%20Himeji%20Hyogo%20pref%20Japan01n.jpg,34.8227220,134.6760280,Q2584900,姫路市立水族館
Q11482303,平城京左京三條二坊宮跡庭園,奈良縣,日本庭園,4.0,92,日本庭園,Nara Station,1.5,0.8000,0.3800,0.7641,0.6476,http://commons.wikimedia.org/wiki/Special:FilePath/2020%20Heijokyo%20Sakyo%20Sanjo%20Nibo%20Palace%20Garden%2001.jpg,34.6837500,135.8023900,Q11482303,平城京左京三条二坊宮跡庭園
Q11591167,祿剛埼燈塔,石川縣,燈塔,4.3,1358,燈塔,Kanazawa Station,121.7,0.8600,0.6048,0.0395,0.6476,http://commons.wikimedia.org/wiki/Special:FilePath/Rokkosaki%20Lighthouse%204.jpg,37.5288889,137.3263889,Q11591167,禄剛埼灯台
Q11482230,平和大橋,廣島縣,橋,4.4,32,橋,Hiroshima Station,2.2,0.8800,0.2931,0.6993,0.6475,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B9%B3%E5%92%8C%E5%A4%A7%E6%A9%8B%2001.JPG,34.3902778,132.4536111,Q11482230,平和大橋
Q59154259,忍野 しのびの里,山梨縣,主題公園,4.0,2322,主題公園,Kofu Station,32.5,0.8000,0.6498,0.1334,0.6474,,35.4571944,138.8181944,Q59154259,忍野 しのびの里
Q8054642,シルク博物館,神奈川縣,織物博物館,3.9,252,織物博物館,Yokohama Station,2.9,0.7800,0.4639,0.6336,0.6474,http://commons.wikimedia.org/wiki/Special:FilePath/Yokohama%20Silk%20Museum%20001.JPG,35.4476000,139.6450000,Q8054642,シルク博物館
Q11432512,大內山動物園,三重縣,動物園,4.4,749,動物園,Tsu Station,52.6,0.8800,0.5550,0.0868,0.6473,http://commons.wikimedia.org/wiki/Special:FilePath/Oouchiyama%20zoo001.JPG,34.2752780,136.3694440,Q11432512,大内山動物園
Q11251521,栴檀木橋,大阪府,樑式橋,4.2,39,樑式橋,Osaka Station,1.3,0.8400,0.3093,0.7935,0.6473,http://commons.wikimedia.org/wiki/Special:FilePath/Sendannokibashi01.JPG,34.6927500,135.5037780,Q11251521,栴檀木橋
Q11424135,地圖與測量科學館,茨城縣,科學博物館,4.3,993,科學博物館,Mito Station,45.9,0.8600,0.5786,0.0982,0.6473,http://commons.wikimedia.org/wiki/Special:FilePath/ChizutoSokuryounoKagakukan.jpg,36.1039530,140.0855830,Q11424135,地図と測量の科学館
Q11536102,栗駒山,宮城縣,火山,4.6,433,火山,Sendai Station,78.5,0.9200,0.5091,0.0599,0.6472,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%90%8D%E6%AE%8B%E3%83%B6%E5%8E%9F%E3%81%8B%E3%82%89%E3%81%AE%E9%A0%88%E5%B7%9D%E5%B2%B3%EF%BC%88%E6%A0%97%E9%A7%92%E5%B1%B1%EF%BC%89%20Peak%20Sukawa%28Mt.%20Kurikoma%29%20from%20Nagoriga-hara%20marsh%20-%20panoramio.jpg,38.9619444,140.7888889,Q11536102,栗駒山
Q11527480,東武スーパープール,埼玉縣,水上遊樂園,4.0,1273,水上遊樂園,Omiya Station,15.1,0.8000,0.5994,0.2490,0.6471,http://commons.wikimedia.org/wiki/Special:FilePath/Tobu%20Super%20Pool%20Entrance.jpg,36.0255522,139.7041779,Q11527480,東武スーパープール
Q22117790,あま市七宝焼アートヴィレッジ,愛知縣,主題公園,4.0,597,主題公園,Nagoya Station,7.6,0.8000,0.5360,0.3965,0.6471,http://commons.wikimedia.org/wiki/Special:FilePath/Shippo%20Art%20Village-20150201.jpg,35.1836690,136.7992530,Q22117790,あま市七宝焼アートヴィレッジ 七宝焼ふれあい伝承館
Q458122,亀塚公園,東京都,城市公園,4.0,334,城市公園,Tokyo Station,4.8,0.8000,0.4874,0.5095,0.6470,http://commons.wikimedia.org/wiki/Special:FilePath/Kamezuka%20Kohen%20mound.JPG,35.6435028,139.7408972,Q458122,亀塚公園
Q11613714,舞鶴歸國紀念館,京都府,博物館,4.2,1598,博物館,Kyoto Station,66.9,0.8400,0.6185,0.0696,0.6469,http://commons.wikimedia.org/wiki/Special:FilePath/Hikiage051012.jpg,35.5095000,135.3965830,Q11613714,舞鶴引揚記念館
Q11357218,三角山,北海道,山,4.4,96,山,Sapporo Station,5.3,0.8800,0.3835,0.4843,0.6469,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20sankaku%20mountain.jpg,43.0574700,141.2871000,Q11357218,三角山
Q17209701,田河水泡・のらくろ館,東京都,動漫博物館,4.1,141,動漫博物館,Tokyo Station,3.2,0.8200,0.4155,0.6097,0.6469,,35.6852222,139.8021944,Q17209701,田河水泡・のらくろ館
Q11369532,久留米市鳥類中心,福岡縣,鳥園,4.2,1136,鳥園,Hakata Station,31.7,0.8400,0.5899,0.1362,0.6469,http://commons.wikimedia.org/wiki/Special:FilePath/Kurume%20Bird%20Center%20ac%20%281%29.jpg,33.3194440,130.5281940,Q11369532,久留米市鳥類センター
Q63858698,RSKバラ園,岡山縣,玫瑰园,3.8,1249,玫瑰园,Okayama Station,8.0,0.7600,0.5978,0.3838,0.6468,http://commons.wikimedia.org/wiki/Special:FilePath/RSK%20Rose%20Garden%2001.jpg,34.6470278,133.8341389,Q63858698,RSKバラ園
Q28406860,中村キース・ヘリング美術館,山梨縣,美術館,4.3,827,美術館,Kofu Station,33.3,0.8600,0.5633,0.1306,0.6467,http://commons.wikimedia.org/wiki/Special:FilePath/Nakamura%20Keith%20Haring%20Collection.gif,35.8875600,138.3186300,Q28406860,中村キース・ヘリング美術館
Q11409010,博石館,岐阜縣,鉱物博物館,4.1,2138,鉱物博物館,Gifu Station,59.1,0.8200,0.6429,0.0781,0.6467,http://commons.wikimedia.org/wiki/Special:FilePath/Hakusekikan%20mineral%20museum.JPG,35.4967420,137.3993750,Q11409010,ストーンミュージアム博石館
Q11408045,南池袋公園,東京都,城市公園,3.7,1494,城市公園,Tokyo Station,7.0,0.7400,0.6128,0.4150,0.6467,http://commons.wikimedia.org/wiki/Special:FilePath/Minami%20ikebukuro%20kouen.jpg,35.7279444,139.7143889,Q11408045,ラシーヌ ファーム トゥー パーク
Q56832914,石舟橋,東京都,懸索橋,4.3,1031,懸索橋,Tokyo Station,52.4,0.8600,0.5818,0.0871,0.6467,,35.7266700,139.1896700,Q56832914,秋川渓谷
Q11376793,高槻市立今城塚古代歴史館,大阪府,博物館,4.3,549,博物館,Osaka Station,19.0,0.8600,0.5290,0.2082,0.6464,http://commons.wikimedia.org/wiki/Special:FilePath/Imasirotuka-museum%2001.jpg,34.8524350,135.5960140,Q11376793,高槻市立今城塚古代歴史館（いましろ大王の杜）
Q11438685,大菩薩嶺,山梨縣,山,4.5,358,山,Kofu Station,26.6,0.9000,0.4932,0.1582,0.6464,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Daibosatsurei.jpg,35.7486110,138.8452780,Q11438685,大菩薩嶺
Q5771219,廣島市鄉土資料館,廣島縣,地方文化館,4.0,236,地方文化館,Hiroshima Station,3.7,0.8000,0.4584,0.5729,0.6464,http://commons.wikimedia.org/wiki/Special:FilePath/Hiroshima%20City%20Museum%20of%20History%20and%20Traditional%20Hiroshima%20ac%20%282%29.jpg,34.3659722,132.4618333,Q5771219,広島市郷土資料館
Q132755779,あいち朝日遺跡ミュージアム,愛知縣,考古博物館,4.1,301,考古博物館,Nagoya Station,5.9,0.8200,0.4787,0.4590,0.6464,http://commons.wikimedia.org/wiki/Special:FilePath/Asahi%20museum3.jpg,35.2178630,136.8514420,Q132755779,あいち朝日遺跡ミュージアム
Q104696769,日光山輪王寺宝物殿,栃木縣,宝物館,4.2,1170,宝物館,Utsunomiya Station,34.3,0.8400,0.5924,0.1272,0.6464,http://commons.wikimedia.org/wiki/Special:FilePath/Treasure%20house%20of%20Rinnoji%20Temple.JPG,36.7545167,139.6008075,Q104696769,宝物殿
Q11496930,手取魚樂園,石川縣,主題樂園,3.9,2064,主題樂園,Kanazawa Station,18.1,0.7800,0.6399,0.2161,0.6464,http://commons.wikimedia.org/wiki/Special:FilePath/Tedori%20Fish%20Land.jpg,36.4590830,136.5092500,Q11496930,手取フィッシュランド
Q11370369,九年庵,佐賀縣,日本庭園,4.0,991,日本庭園,Saga Station,12.1,0.8000,0.5785,0.2923,0.6463,http://commons.wikimedia.org/wiki/Special:FilePath/Kunen%27an%20kanzaki%201.jpg,33.3575833,130.3638889,Q11370369,九年庵
Q11476474,島根縣立三瓶自然館,島根縣,都道府县立博物馆,4.3,1020,都道府县立博物馆,Matsue Station,53.0,0.8600,0.5809,0.0861,0.6462,http://commons.wikimedia.org/wiki/Special:FilePath/Shimane%20Prefectural%20Sanbe%20Nature%20Museum.jpg,35.1527278,132.6205472,Q11476474,島根県立三瓶自然館サヒメル
Q6447381,車山,長野縣,山,4.5,540,山,Nagano Station,60.1,0.9000,0.5276,0.0768,0.6462,http://commons.wikimedia.org/wiki/Special:FilePath/Kurumayama02.JPG,36.1027778,138.1966667,Q6447381,車山
Q11367991,丸亀市猪熊弦一郎現代美術館,香川縣,美術館,4.3,660,美術館,Takamatsu Station,24.3,0.8600,0.5444,0.1707,0.6462,http://commons.wikimedia.org/wiki/Special:FilePath/Marugame%20Genichiro-Inokuma%20Museum%20of%20Contemporary%20Art%20exterior%20ac.jpg,34.2912250,133.7921030,Q11367991,丸亀市猪熊弦一郎現代美術館（MIMOCA）
Q78121486,東北福祉大学芹沢銈介美術工芸館,宮城縣,大学美术馆,4.5,42,大学美术馆,Sendai Station,3.7,0.9000,0.3153,0.5717,0.6461,,38.2795556,140.8472778,Q78121486,東北福祉大学 芹沢銈介美術工芸館
Q125257662,足尾銅山観光,栃木縣,觀光景點,3.9,3568,觀光景點,Utsunomiya Station,41.7,0.7800,0.6858,0.1070,0.6461,http://commons.wikimedia.org/wiki/Special:FilePath/Ashio%20Copper%20Mine%20mine%20shaft%20ac%20%281%29.jpg,36.6333000,139.4404000,Q125257662,足尾銅山観光
Q11426751,埼玉縣立自然之博物館,埼玉縣,自然歷史博物館,4.2,1391,自然歷史博物館,Omiya Station,50.0,0.8400,0.6069,0.0910,0.6460,http://commons.wikimedia.org/wiki/Special:FilePath/Ngatoro%20Saitamakenritu%20sizennohakubutukan%201.jpg,36.0874200,139.1159050,Q11426751,埼玉県立自然の博物館
Q11505120,日向山,山梨縣,山,4.6,276,山,Kofu Station,30.7,0.9200,0.4715,0.1399,0.6460,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Hinata%2014.jpg,35.8025000,138.2713889,Q11505120,日向山
Q98398337,麻布桜田公園,東京都,城市公園,3.6,1126,城市公園,Tokyo Station,4.4,0.7200,0.5892,0.5322,0.6460,,35.6580380,139.7276760,Q98398337,桜田公園
Q11397505,前田土佐守家資料館,石川縣,博物館,3.7,277,博物館,Kanazawa Station,1.8,0.7400,0.4718,0.7394,0.6460,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%89%8D%E7%94%B0%E5%9C%9F%E4%BD%90%E5%AE%88%E5%AE%B6%E8%B3%87%E6%96%99%E9%A4%A8001.jpg,36.5624167,136.6508722,Q11397505,前田土佐守家資料館
Q11479196,川越祭會館,埼玉縣,山車会館,4.2,528,山車会館,Omiya Station,12.9,0.8400,0.5257,0.2790,0.6459,http://commons.wikimedia.org/wiki/Special:FilePath/Kawagoe%20Festival%20Museum.JPG,35.9243060,139.4823610,Q11479196,川越まつり会館
Q22661322,平山郁夫美術館,廣島縣,美術館,4.3,1037,美術館,Hiroshima Station,57.4,0.8600,0.5823,0.0801,0.6458,http://commons.wikimedia.org/wiki/Special:FilePath/Ikuo%20Hirayama%20Museum.jpg,34.3056944,133.0904167,Q22661322,平山郁夫美術館
Q113557793,二之丸庭園,愛知縣,庭園,4.3,50,庭園,Nagoya Station,2.5,0.8600,0.3296,0.6694,0.6458,http://commons.wikimedia.org/wiki/Special:FilePath/Nagoya%20Castle%20Ni-no-maru%20Garden%2C%20Ninomaru%20Naka%20Ward%20Nagoya%202021.jpg,35.1847452,136.9027463,Q113557793,二之丸庭園
Q11511737,旭川市科学館サイパル,北海道,公開天文台,4.3,1250,公開天文台,Sapporo Station,112.4,0.8600,0.5979,0.0426,0.6457,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%B5%E3%82%A4%E3%83%91%E3%83%AB.JPG,43.7563056,142.3705000,Q11511737,旭川市科学館 サイパル
Q11583381,真田寶物館,長野縣,歷史博物館,4.0,680,歷史博物館,Nagano Station,8.8,0.8000,0.5469,0.3618,0.6457,http://commons.wikimedia.org/wiki/Special:FilePath/Sanada%20Tresures%20Museum.jpg,36.5640000,138.1974720,Q11583381,真田宝物館
Q11485610,広瀬橋,宮城縣,樑式橋,3.9,226,樑式橋,Sendai Station,2.8,0.7800,0.4548,0.6428,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/Hirose%20Bashi%202005-07.jpg,38.2357778,140.8891111,Q11485610,広瀬橋
Q11370633,乾德山,山梨縣,山,4.6,214,山,Kofu Station,21.8,0.9200,0.4503,0.1864,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Kentokusan.JPG,35.8230556,138.7150000,Q11370633,乾徳山
Q11656463,關鍛冶傳承館,岐阜縣,博物館,4.1,939,博物館,Gifu Station,16.6,0.8200,0.5739,0.2314,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/Seki%20Sword%20Tradition%20Museum%201.JPG,35.4818140,136.9163920,Q11656463,関鍛冶伝承館
Q11407757,南山大学人類学博物館,愛知縣,博物館,4.6,74,博物館,Nagoya Station,7.7,0.9200,0.3620,0.3926,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/Nanzanjinpaku.jpg,35.1498860,136.9626170,Q11407757,南山大学 人類学博物館
Q11480075,市営交通資料センター,愛知縣,交通博物館,3.9,160,交通博物館,Nagoya Station,2.0,0.7800,0.4260,0.7103,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/Nagoya%20City%20Transportation%20Data%20Center%2020130817.JPG,35.1758667,136.9031028,Q11480075,名古屋市交通局 市営交通資料センター
Q11609605,縣立杜鵑岡公園,群馬縣,城市公園,4.0,2609,城市公園,Maebashi Station,45.8,0.8000,0.6596,0.0984,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/TsutsujiKoenTunnel.jpg,36.2425560,139.5530830,Q11609605,つつじが岡公園 大芝生広場
Q85616472,戸隠森林植物園,長野縣,植物園,4.3,451,植物園,Nagano Station,15.7,0.8600,0.5126,0.2417,0.6456,http://commons.wikimedia.org/wiki/Special:FilePath/Entrance%20to%20Togakushi%20Shinrin%20Shokubutsu%20En.jpg,36.7519722,138.0770278,Q85616472,戸隠森林植物園
Q4811855,國營飛鳥歴史公園,奈良縣,歷史公園,4.1,1263,歷史公園,Nara Station,23.9,0.8200,0.5988,0.1728,0.6455,http://commons.wikimedia.org/wiki/Special:FilePath/Ishibutai-kofun%20Asuka%20Nara%20pref09n4592.jpg,34.4655556,135.8036944,Q4811855,国営飛鳥歴史公園 高松塚周辺地区
Q24891669,天目山,山梨縣,山,4.2,856,山,Kofu Station,22.4,0.8400,0.5662,0.1824,0.6455,http://commons.wikimedia.org/wiki/Special:FilePath/Katategiri%20monument.JPG,35.6563889,138.8161111,Q24891669,やまと天目山温泉
Q11279374,みろくの里,廣島縣,主題樂園,4.0,3144,主題樂園,Hiroshima Station,76.2,0.8000,0.6752,0.0615,0.6455,,34.4205833,133.3059444,Q11279374,みろくの里
Q4520900,池間大橋,沖繩縣,橋,4.7,361,橋,Naha Bus Terminal,281.9,0.9400,0.4939,0.0174,0.6455,http://commons.wikimedia.org/wiki/Special:FilePath/Miyako%20ikema%20bridge.JPG,24.9188889,125.2619444,Q4520900,池間大橋
Q11595197,秋田故里村,秋田縣,主題公園,3.9,4034,主題公園,Akita Station,59.1,0.7800,0.6961,0.0780,0.6453,http://commons.wikimedia.org/wiki/Special:FilePath/Akita%20Furusato-mura%2C%20Wonder%20Castle%203.jpg,39.2933500,140.5462060,Q11595197,秋田ふるさと村
Q11516809,有馬玩具博物館,兵庫縣,玩具博物館,4.2,582,玩具博物館,Kobe Station,14.5,0.8400,0.5339,0.2559,0.6452,http://commons.wikimedia.org/wiki/Special:FilePath/Arima%20toys%20%26%20automata%20museum.jpg,34.7970340,135.2478790,Q11516809,有馬玩具博物館
Q1348310,金剛山,大阪府,山,4.4,574,山,Osaka Station,35.3,0.8800,0.5327,0.1242,0.6451,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Kongo%28Kongosanchi%297.jpg,34.4202778,135.6716667,Q1348310,金剛山
Q11668330,駒場野公園,東京都,城市公園,4.0,613,城市公園,Tokyo Station,8.2,0.8000,0.5382,0.3782,0.6451,http://commons.wikimedia.org/wiki/Special:FilePath/Komabano%20park%20meguro%202009.JPG,35.6583330,139.6805560,Q11668330,目黒区立駒場野公園
